t,f_v,fc_v,t_v
1733963283,13.208318539999995,102460264.5,127095.65451122024
1733963283,10.48941588,253331596.1,797845.2920766134
1733963283,0.00011419788689999998,602709563.9999999,428434.39228722226
1733963283,10.561571419999998,197561025.29999998,141598.52373143326
1733963283,10.525493649999998,265145108.29999995,1249113.5387178448
1733963283,10.488753349999998,145610843.39999995,115071.41716565998
1733963283,10.488391969999999,204781397.7,115820.34904157174
1733963283,0.5857740926,337261498.79999995,13950695.759076448
1733963283,10.52537319,244348893.89999995,297066.9029306265
1733963283,0.4793440688,426631375.09999996,2297981.039119905
1733963283,10.525312959999997,246652691.4,321751.41532524675
1733963283,0.47828221390000003,269838229.9,163784.24457775571
1733963283,13.208318539999995,50490266.93,58183.136501939174
1733963283,0.5857740926,125661462.80000001,62383.40450587492
1733963283,10.525072039999998,234549472.89999998,430817.2657120612
1733963283,0.4777509853,266575570.80000004,97179.90840245894
1733963283,0.47828221390000003,626548598.0,54132.352478081106
1733963283,0.47828221390000003,256394893.89999998,95823.06156778222
1733963283,13.208740149999999,70397426.3,80137.22269808063
1733963283,10.525433419999997,216128127.4,143755.60881144824
1733963283,13.208017389999998,226176900.59999996,66178.56386791439
1733963283,10.5619328,257398325.7,371362.35619822727
1733963283,10.489114729999999,232807019.0,164605.7512787895
1733963283,10.52495158,197838083.29999998,162228.925756044
1733963283,13.249455629999995,130732828.80000001,759262.7006711302
1733963283,13.208559459999998,180829733.60000002,89294.65365295364
1733963283,0.33819687070000004,182762514.29999995,181370.53588197147
1733963283,10.4890545,574777901.5,254672.11723887373
1733963283,10.48899427,308329416.0,9735832.151421718
1733963283,0.5853398342999998,207853127.7,193673.98470751502
1733963283,13.249455629999995,2139062427.0000002,134194.88358530705
1733963283,14.494710879999998,42172082.32,188011.13238063446
1733963283,0.47828221390000003,225298144.9,198172.61588139675
1733963283,14.495072259999999,50675173.03,151289.27885258474
1733963283,10.52573457,520393825.29999995,205281.924792306
1733963283,10.489114729999999,115969853.49999999,155990.51474659875
1733963283,13.20849923,114545414.0,114798.25358777023
1733963283,13.24933517,155660218.9,60264.421209048975
1733963283,10.488753349999998,115265764.80000001,72684.09055315588
1733963283,13.248913559999998,122089221.49999999,393716.41031948547
1733963283,0.33819687070000004,434484764.8,216946.31196330301
1733963283,13.208137849999998,125510285.5,38821.88673164939
1733963283,13.249094249999999,169861850.59999996,25538.87936369535
1733963283,10.562354409999998,204924745.10000002,136039.49372382447
1733963283,0.33819687070000004,189476954.7,129674.07677041575
1733963283,10.5251925,89516837.5,975046.807448799
1733963283,0.5857740926,486581907.8999999,153565.30600710528
1733963283,10.561029349999998,367549961.2,187079.75545823548
1733963283,0.4777509853,185809549.99999997,168176.029481319
1733963283,14.494590419999998,74973099.39999999,13804.739721886648
1733963283,13.248732869999996,46645846.25999999,14035.164791648998
1733963283,13.208679919999998,59696663.349999994,51544.25357553599
1733963283,13.20825831,160417184.29999998,88143.33469108769
1733963283,10.488512429999998,194155621.09999996,195654.67264313623
1733963283,10.525493649999998,98151410.29999997,223980.0220980435
1733963283,0.5857740926,243758037.59999996,163583.65582498797
1733963283,13.249034019999996,125508478.6,91809.37134343093
1733963283,10.48833174,94630364.49999999,45325.3974495264
1733963283,13.208438999999998,90396797.80000001,63998.49675994409
1733963283,0.4777509853,211273589.4,159797.66911445698
1733963283,10.525312959999997,75765123.89999999,26726.183343017623
1733963283,13.208137849999998,205861923.90000004,132561.95002006195
1733963283,10.488391969999999,211216370.9,79962.6399243149
1733963283,10.52597549,138201951.1,91391.46130877009
1733963283,0.5857740926,145362695.79999998,50504.92160076803
1733963283,0.33819687070000004,194262830.49999997,107139.59357003478
1733963283,10.48863289,145636140.0,57006.92034312164
1733963283,14.495132489999996,95915070.4,107757.48756725396
1733963283,13.208559459999998,32909129.929999996,49030.64466710917
1733963283,14.4949518,102291620.50000001,81870.14824460482
1733963283,13.24915448,169823303.4,27698.081209443073
1733963283,13.208378770000001,143786476.7,71798.6776866675
1733963283,10.525132269999997,167066576.29999998,69272.77137731721
1733963283,10.561511189999997,96126477.7,36914.479209727724
1733963283,10.488753349999998,107824950.6,17811.676455566852
1733963283,10.525433419999997,157815248.3,22968.52097395785
1733963283,10.525312959999997,148810863.30000004,61784.662198618425
1733963283,13.208378770000001,19296547.630000003,13780.447315144424
1733963283,13.208679919999998,138568149.49999997,19064.09618076247
1733963283,10.488753349999998,108906681.39999999,345140.66868817573
1733963283,13.208679919999998,120431691.89999999,79536.66602019606
1733963283,13.208198079999997,99533086.5,142651.86667938446
1733963283,0.47828221390000003,226996028.6,88893.27455068167
1733963283,0.33819687070000004,83305919.89999999,218884.6645842697
1733963283,13.208438999999998,53838151.48,148312.70303890048
1733963283,10.52537319,203912278.8,41692.01946848805
1733963283,0.47828221390000003,152928186.1,2125333.594024125
1733963283,10.48863289,73593230.1,37846.561720704296
1733963283,10.48863289,139506532.9,39766.669837022324
1733963283,13.208679919999998,50679449.35999999,40219.7585021937
1733963283,10.52573457,2043447301.9999998,1310429.1861091123
1733963283,13.249094249999999,234898806.90000004,29572.6284633234
1733963283,10.488391969999999,79474087.30000001,44198.270096034445
1733963283,0.5862077485999998,154480915.5,27726.103155809626
1733963283,10.525252729999998,110906919.69999999,24890.342662535695
1733963283,10.524891349999999,167765244.29999998,88015.82475528309
1733963283,0.33894733650000003,149944391.89999998,17475.816292641146
1733963283,10.525553879999999,80879855.5,53503.269861988876
1733963283,13.249094249999999,91405047.99999999,38328.98271102915
1733963283,10.489174959999998,82065181.89999999,33026.98854239415
1733963283,10.48941588,58603850.230000004,18436.928733666522
1733963283,10.5251925,86112637.89999999,469248.65956520697
1733963283,10.525252729999998,48515927.529999994,28122.744734775
1733963283,10.5257948,262773853.20000005,23187.555828110773
1733963283,14.494891569999997,457712464.29999995,298751.24366366625
1733963283,10.488512429999998,70831082.3,38442.683270386944
1733963283,10.561511189999997,84583398.19999999,12586.793038623973
1733963283,0.4777509853,160106999.79999998,17969.224305102525
1733963283,10.48899427,67746101.69999999,13612.31563694512
1733963283,13.208559459999998,38749512.56999999,18503.455656695023
1733963283,13.208318539999995,901522639.9999999,100710.572846276
1733963283,13.249636319999997,81449631.3,38273.140415032496
1733963283,10.525493649999998,953326463.0000001,2974993.2793031177
1733963283,10.52573457,124676099.99999999,105041.97952727252
1733963283,14.4949518,57436653.06,14491.176609498898
1733963283,10.489174959999998,58290353.07999999,9993.966692609121
1733963283,0.47828221390000003,93740165.1,59328.81075518452
1733963283,0.5857740926,115950579.89999999,9352.39515869382
1733963283,13.249455629999995,94361738.69999997,106750.51186868623
1733963283,13.20849923,57480319.81,8882.765481296721
1733963283,14.494530189999997,10057928.159999998,8163.075212007044
1733963283,13.208198079999997,19323109.06,11021.091984985049
1733963283,10.488873809999998,82851183.4,17067.5829013299
1733963283,13.208318539999995,104259334.6,20961.827059334548
1733963283,10.490138639999998,54156165.87999999,90380.85686894624
1733963283,13.21072774,308004173.99999994,883084.4241824026
1733963283,10.49140347,559727026.8,5640575.887502775
1733963283,0.00011573375189999998,752856930.9999999,955921.3250617874
1733963283,10.56319763,432692320.00000006,493685.2079739937
1733963283,10.527300549999998,286965232.7,81390.04561674914
1733963283,10.490740939999998,531815842.50000006,325679.527734975
1733963283,10.49037956,136931700.39999998,9894.035190350856
1733963283,0.5836003919,247707920.99999997,143140.73876527575
1733963283,10.52724032,138111003.79999998,368059.1936714939
1733963283,0.4772185520999999,569628236.4999999,625146.4398130387
1733963283,10.527119859999997,361926286.0999999,60741.9030793308
1733963283,0.47668551659999997,366216468.99999994,166398.95424951226
1733963283,13.21072774,60351664.6,35316.01868641567
1733963283,0.5836003919,262326344.29999995,166251.78863190376
1733963283,10.52687894,470026487.7999999,1287558.03635886
1733963283,0.4761518788,321954044.3000001,81423.40987663162
1733963283,0.4761518788,339131640.3,236347.98187925096
1733963283,0.4761518788,420253620.4,258911.69660641722
1733963283,13.211209579999997,174901294.7,1989265.8767571973
1733963283,10.52724032,333345344.2,315733.75274221424
1733963283,13.21048682,254199510.4,183036.73290873074
1733963283,10.563559009999997,457460100.59999996,285501.29816049
1733963283,10.491102319999998,209600399.99999997,176775.13827459372
1733963283,10.52675848,323158042.0,47397.408706759496
1733963283,13.251684139999997,123279366.29999998,91307.69786477512
1733963283,13.211028889999996,95552485.8,75201.83219467996
1733963283,0.33669051839999997,166288404.7,32853.01055883779
1733963283,10.491042089999999,226531053.0,123441.713663064
1733963283,10.490981860000002,423157308.70000005,2481988.460314642
1733963283,0.5836003919,169076451.40000004,23775.31111323075
1733963283,13.251684139999997,177983866.1,51469.76358141771
1733963283,14.49718031,266216599.99999994,3360930.071562997
1733963283,0.4761518788,518361062.8,1064541.6466610474
1733963283,14.497541689999997,25827768.37,16460.877522983625
1733963283,10.52754147,265337241.99999997,151780.1669058405
1733963283,10.491102319999998,206051648.4,195586.12975274326
1733963283,13.21090843,111921192.90000002,136263.266101284
1733963283,13.251563679999999,234100157.1,219270.72233457144
1733963283,10.49068071,195519830.59999996,117825.228585567
1733963283,13.251142069999997,162920945.4,110927.59624793024
1733963283,0.33669051839999997,555133284.7,1676921.97313839
1733963283,13.210547049999999,58474596.65,86579.64960481327
1733963283,13.251262529999996,186251638.2,114419.25172324425
1733963283,10.563980619999999,201427189.00000006,76849.28072494936
1733963283,0.33669051839999997,240567654.5,45977.15969846925
1733963283,10.526999400000001,2365677802.0,1656984.0559034853
1733963283,0.5831649289999999,326188815.6,87443.99561234265
1733963283,10.562655559999998,346474881.9,233689.92890915772
1733963283,0.47668551659999997,233873090.0,165131.918760924
1733963283,14.497059849999998,72174813.6,94225.9114232571
1733963283,13.250901149999997,76202996.0,86733.66951146108
1733963283,13.211089119999999,114259321.49999999,382633.62973314675
1733963283,13.210667510000002,71118379.4,41313.31999906673
1733963283,10.490500019999999,122650565.09999998,50670.53331976169
1733963283,10.527300549999998,282779850.0,337936.60931113496
1733963283,0.5840358547999999,563167966.7,87500.94669038977
1733963283,13.251202300000003,142875196.79999998,153124.81713796197
1733963283,10.490319329999998,77373264.89999999,26650.08057500775
1733963283,13.21090843,185543333.39999998,154550.1060646635
1733963283,0.4761518788,270250805.40000004,281756.63878093124
1733963283,10.527119859999997,55062145.54,63299.46007630371
1733963283,13.210547049999999,70517284.0,116036.05754957325
1733963283,10.49037956,324883029.1999999,338383.1460823717
1733963283,10.527782389999999,374371611.00000006,7676007.416907021
1733963283,0.5840358547999999,169339054.19999996,109573.8741626685
1733963283,0.33669051839999997,282622047.4,210710.92490490447
1733963283,10.49068071,4106493445.9999995,452099.8331790878
1733963283,14.497662149999998,128685008.80000001,102066.41169727048
1733963283,13.211028889999996,49445457.12,15174.287150959724
1733963283,14.497481459999998,88433299.79999998,69385.96794483389
1733963283,13.25138299,54977462.160000004,35023.09862835382
1733963283,13.210787969999998,172530039.59999996,234157.63333772175
1733963283,10.526999400000001,244133270.49999997,215472.63981985347
1733963283,10.563077169999996,108011663.6,45831.405258015904
1733963283,10.490740939999998,191748830.29999998,456889.7716371397
1733963283,10.52724032,151557953.6,27620.970457750947
1733963283,10.527119859999997,103559461.99999999,54167.32951185517
1733963283,13.210787969999998,49387696.550000004,14765.7513645438
1733963283,13.211089119999999,161878966.39999998,19153.806728482723
1733963283,10.490740939999998,1440201691.0,462365.1389991218
1733963283,13.211149349999998,40069814.4,24184.350891487797
1733963283,13.210607279999998,49224232.33,10701.964351184699
1733963283,0.47668551659999997,170971287.2,89343.2384664381
1733963283,0.33669051839999997,151627820.39999998,56240.85274461165
1733963283,13.21090843,79157277.49999999,276975.7721760195
1733963283,10.52718009,192002398.6,83273.05993356038
1733963283,0.47668551659999997,102231390.50000001,91466.15289962482
1733963283,10.49062048,696403351.9999999,230521.83619584597
1733963283,10.49062048,87981574.8,8405.65656497733
1733963283,13.211089119999999,40715540.230000004,9879.893179288887
1733963283,10.52754147,139837195.59999996,1269615.92681481
1733963283,13.251262529999996,31815895.2,12109.31116834215
1733963283,10.490319329999998,218980017.9,428726.70755507477
1733963283,0.5840358547999999,1191355423.0,572480.3003991585
1733963283,10.527059629999998,207851923.09999996,98811.53158891702
1733963283,10.526698249999997,260896484.1,308368.41597601346
1733963283,0.337444598,198918609.5,45431.0341394262
1733963283,10.52736078,104655648.0,17649.59267946105
1733963283,13.251262529999996,157391229.09999996,419641.7506269555
1733963283,10.491162549999997,3372084964.0,1698724.6601854574
1733963283,10.49140347,122087414.6,29828.35392351022
1733963283,10.526999400000001,195624028.49999997,204913.00276460245
1733963283,10.527059629999998,91103295.7,233510.50781371724
1733963283,10.527601699999998,466382572.8,76163.75102265112
1733963283,14.497421229999997,20414356.2,10406.927527390122
1733963283,10.490500019999999,201935530.2,370336.22880969674
1733963283,10.563077169999996,351651650.40000004,45627.08696562382
1733963283,0.4761518788,136207735.79999998,39766.46824028587
1733963283,10.490981860000002,47402937.36,10962.729729782775
1733963283,13.21096866,38563401.870000005,14133.846394141274
1733963283,13.21072774,259803309.60000002,35251.205335647
1733963283,13.251804600000003,49251576.75,102679.26577607851
1733963283,10.527300549999998,108244753.69999999,135305.6816031465
1733963283,10.52754147,92044690.6,9924.083183918729
1733963283,14.497421229999997,62895779.800000004,5013.781394369256
1733963283,10.491162549999997,250671839.3,32440.03964421997
1733963283,0.4761518788,61121404.00000001,7237.655473170142
1733963283,0.5836003919,108515186.4,8866.355506949692
1733963283,13.25162391,67276307.7,33533.298745988315
1733963283,13.21096866,1129282384.9999998,315423.29376808123
1733963283,14.49699962,53612168.519999996,25160.784684483373
1733963283,13.210607279999998,21833435.229999997,12831.128283201377
1733963283,10.4908614,1342906149.0,472688.90787272615
1733963283,13.21072774,4665192.949,16037.0203845975
1733963283,10.492728529999999,203608117.29999995,78302.28920291273
1733963283,13.213980159999998,316044276.6999999,778388.1830581417
1733963283,10.493993359999997,340312148.29999995,957282.1030328249
1733963283,0.0001191903516,720043627.0,1040360.11812387
1733963283,10.565365909999997,439179693.29999995,510280.6513185577
1733963283,10.529709749999999,322232909.2,678424.4253220445
1733963283,10.49339106,371468525.0,2278970.4668726698
1733963283,10.49302968,121377905.19999997,66707.85609946387
1733963283,0.5805437193999999,273823649.0,140012.96539925397
1733963283,10.52958929,178882497.70000002,164672.27820181797
1733963283,0.4750833986,626681104.0000001,5775151.788919972
1733963283,10.529529059999998,431858736.8,543328.4043248062
1733963283,0.4740119068999999,427978117.9,241893.90809899045
1733963283,13.213980159999998,58290413.309999995,20221.463044721924
1733963283,0.5809815915,499383192.1000001,1050248.4380467425
1733963283,10.529288139999998,422199651.70000005,1547184.3933959925
1733963283,0.4734752575999999,339600832.0,208442.96161984195
1733963283,0.4740119068999999,738040351.0,5549111.44817541
1733963283,0.4740119068999999,1107768229.0,220630.49232192672
1733963283,13.214401769999997,161392910.29999998,289490.8975748354
1733963283,10.529649519999998,262546183.8,170079.10267340697
1733963283,13.213679009999998,273084024.59999996,590578.6474139572
1733963283,10.565727289999996,460381255.6,487481.06840974494
1733963283,10.493692209999999,231827679.20000002,111204.791760549
1733963283,10.529167680000002,326293615.8,671637.6711894554
1733963283,13.25457518,106525789.49999999,42082.81474209638
1733963283,13.21428131,202988350.6,34003.422335389725
1733963283,0.3351769385,134993499.0,339232.87632650847
1733963283,10.493692209999999,287271803.3999999,118437.07468069275
1733963283,10.49363198,681484380.9999999,1060751.6280157873
1733963283,0.5805437193999999,148521759.29999995,32782.149305975625
1733963283,13.25457518,175045244.4,1043767.102969875
1733963283,14.50055319,1435208624.0,350497.0939756522
1733963283,0.4740119068999999,1362071334.9999998,319411.8851987445
1733963283,14.500914569999999,23383032.669999998,90010.82605919229
1733963283,10.52995067,340278419.49999994,243999.58601121072
1733963283,10.493692209999999,179616701.4,244172.9592045577
1733963283,13.214160849999997,191837368.39999998,140495.78958305175
1733963283,13.254454719999998,258097595.99999994,482930.0220843862
1733963283,10.493330829999998,150225666.0,87843.76194072298
1733963283,13.254093339999999,174095417.29999998,72569.38201011585
1733963283,0.3351769385,581279127.7,925756.4053867739
1733963283,13.213799469999998,175289778.2,72325.85315248424
1733963283,13.25415357,175702955.99999997,225941.558343702
1733963283,10.566088670000001,292345578.6,154194.28782482925
1733963283,0.3351769385,331737805.4999999,69434.55275831834
1733963283,10.5294086,245913066.99999997,187825.6633831005
1733963283,0.5805437193999999,466378356.7,113737.85475404325
1733963283,10.564823839999999,315039037.9999999,410033.6501677484
1733963283,0.4734752575999999,148545248.99999997,41214.53759820622
1733963283,14.500372500000001,123582323.2,260731.1071528785
1733963283,13.253852419999998,91644763.4,252749.89235682297
1733963283,13.214341539999998,72536193.6,53792.56117879462
1733963283,13.213919929999998,481827954.0,281336.309585433
1733963283,10.49315014,157965220.99999997,48251.17088562525
1733963283,10.529709749999999,349308703.4,713193.8144575761
1733963283,0.5805437193999999,470473394.4,131734.3954169347
1733963283,13.25415357,210143072.29999995,291904.010510142
1733963283,10.492969449999999,129714339.5,111733.98319373025
1733963283,13.214100619999995,79677664.69999997,59751.25671641549
1733963283,0.4734752575999999,529155483.40000004,296048.839411554
1733963283,10.529468829999999,71833309.5,45037.61810824402
1733963283,13.213859699999999,236921330.30000004,179969.43856364398
1733963283,10.492969449999999,260255636.9,121950.90579701625
1733963283,10.530191589999998,740642287.0,130290962.78395274
1733963283,0.5805437193999999,173708740.70000002,73799.3236991973
1733963283,0.3351769385,475600171.99999994,141018.93311413948
1733963283,10.493270599999999,104049131.89999999,64992.267872274366
1733963283,14.500974800000002,2091215715.0000002,118296.96494886
1733963283,13.214221079999996,73437234.4,3043.253934265087
1733963283,14.500794109999998,90343193.1,65723.45923537851
1733963283,13.254274029999998,69095253.7,88899.22165440697
1733963283,13.21404039,232191468.39999998,157151.7119485507
1733963283,10.529348370000001,658741533.0,182946.01437732825
1733963283,10.565245449999999,113949137.0,145408.70205033824
1733963283,10.49339106,43575561779.99999,39312673.98653692
1733963283,10.529649519999998,379402020.6,5927.347245102899
1733963283,10.529529059999998,113033038.69999999,55597.85995370438
1733963283,13.21404039,73896789.3,10335.663081055049
1733963283,13.214341539999998,56300414.11,23201.566801294048
1733963283,10.493330829999998,40477571.5,14542.079785452524
1733963283,13.214401769999997,234838576.89999998,22703.62286226255
1733963283,13.213859699999999,32658512.89999999,29727.353958548774
1733963283,0.4740119068999999,324142802.5,202798.252999242
1733963283,0.33441804049999996,217436925.30000004,46000.343323160996
1733963283,13.214160849999997,143236576.8,15831.3917134185
1733963283,10.529529059999998,529973406.8,313284.3523943467
1733963283,0.4740119068999999,286542418.0999999,810054.9984197078
1733963283,10.493330829999998,119348756.49999999,60539.90314940789
1733963283,10.493210369999996,74474395.0,41318.15832074152
1733963283,13.214341539999998,115795788.80000001,6976.134106810379
1733963283,10.529890439999997,165973401.8,116295.10935591148
1733963283,13.25415357,52987764.10999999,30846.921434423843
1733963283,10.492969449999999,152740870.79999995,76101.05443761517
1733963283,0.5814188613,201232646.1,118034.88919147498
1733963283,10.529468829999999,324042218.40000004,81785.78001040049
1733963283,10.529107449999998,131539910.79999998,46334.08672035397
1733963283,0.3359346319,302606361.4,152031.15484272072
1733963283,10.529769979999998,18746948.88,26873.44975899435
1733963283,13.2542138,59082437.80999998,44568.90569599777
1733963283,10.49375244,408562977.40000004,103857.59870062875
1733963283,10.493993359999997,292253426.70000005,381852.442379403
1733963283,10.5294086,176847326.0,132348.257479425
1733963283,10.529468829999999,286397263.79999995,60963.054699216445
1733963283,10.530010899999999,125418735.89999999,76206.79192588318
1733963283,14.500733879999997,38549488.739999995,20828.168423068197
1733963283,10.493089909999998,105315166.49999997,232081.18695228675
1733963283,10.565245449999999,295557644.50000006,52312.63953651517
1733963283,0.4734752575999999,823910261.9999999,54855.983963568375
1733963283,10.49357175,41003198.70999999,10751.254753246725
1733963283,13.214221079999996,54062869.60999999,29965.842897769126
1733963283,13.213980159999998,359483357.3,104556.13139242801
1733963283,13.25475587,81541783.2,1357.774179664395
1733963283,10.529709749999999,125339834.60000001,61921.6471810362
1733963283,10.529890439999997,88259837.39999999,32718.44473725742
1733963283,14.500794109999998,73622742.80000001,4966.960552328744
1733963283,10.493812669999999,125851789.6,46850.174365665975
1733963283,0.4740119068999999,56583013.269999996,5084.642647231432
1733963283,0.5805437193999999,131699520.3,19950.315434196673
1733963283,13.25457518,370566881.9,9878.865035932995
1733963283,13.214221079999996,66461998.1,10437.267836225848
1733963283,14.500372500000001,34018084.69,11633.542870320149
1733963283,13.213859699999999,131027955.79999998,39708.005186715374
1733963283,10.493511519999998,41354038.45999999,11691.8043271542
1733963283,13.213980159999998,45987592.589999996,22358.489249460148
1733963283,10.496041179999997,308308335.5,688231.098566655
1733963283,13.218075800000001,302661773.0,273659.505861417
1733963283,10.497306009999999,284801168.79999995,296428.8492597622
1733963283,0.00011997755770000003,927831103.9999999,1044462.6117106274
